playerId,id,x_coordinates,y_coordinates,blocked,goal,angles,distance,time,matchPeriod,right,left,head,counter,teamId
25776,260874301,101.85000000000001,38.760000000000005,0.0,1.0,50.23918539870671,5.71,65.33969015,1,1.0,0.0,0.0,0.0,16276
401861,260874701,90.3,25.16,0.0,0.0,20.964361812887375,17.15,69.8751977,1,0.0,1.0,0.0,0.0,17929
86414,260874850,91.35000000000001,23.8,0.0,0.0,19.837309919247474,17.04,92.58673591666667,1,0.0,1.0,0.0,0.0,17929
25898,259375265,92.4,23.12,0.0,0.0,19.275223873748487,16.65,17.92715701666667,0,0.0,1.0,0.0,1.0,19314
33032,259375229,96.60000000000001,39.440000000000005,0.0,0.0,35.32634581193244,10.01,19.239104349999998,0,0.0,0.0,1.0,0.0,13869
14817,259375300,85.05,34.0,0.0,0.0,20.791608211132342,19.95,22.74677335,0,0.0,1.0,0.0,0.0,13869
25706,259375845,81.9,38.760000000000005,1.0,0.0,17.30059658796082,23.59,36.962954849999996,0,1.0,0.0,0.0,1.0,19314
26115,259375711,97.65,32.64,0.0,0.0,51.70902539243579,7.47,41.677524999999996,0,0.0,0.0,1.0,0.0,19314
25706,259375792,80.85000000000001,53.040000000000006,1.0,0.0,10.736125933859771,30.75,46.15168271666666,0,1.0,0.0,0.0,0.0,19314
25747,259375969,93.45,27.200000000000003,1.0,0.0,26.955924406493168,13.4,51.284836766666665,1,0.0,1.0,0.0,0.0,19314
14798,259375895,94.5,45.56,0.0,0.0,18.44180948546806,15.62,55.5135923,1,1.0,0.0,0.0,0.0,13869
25898,259376110,95.55,33.32,0.0,1.0,42.169742957325035,9.47,59.969679600000006,1,1.0,0.0,0.0,0.0,19314
33032,259376085,75.60000000000001,40.120000000000005,1.0,0.0,13.616867515074983,30.03,66.30700145,1,1.0,0.0,0.0,0.0,13869
99452,259376119,98.7,36.04,0.0,0.0,56.55836790139927,6.62,69.61776993333334,1,0.0,1.0,0.0,0.0,13869
240042,259376268,93.45,43.52,0.0,0.0,21.86963308522325,14.97,78.41007628333332,1,0.0,0.0,1.0,0.0,13869
97582,259376512,93.45,34.68,0.0,0.0,35.061383677285804,11.57,80.2905811,1,0.0,1.0,0.0,0.0,19314
99391,259376623,98.7,24.48,0.0,0.0,21.524640389815506,11.42,81.0831522,1,0.0,1.0,0.0,0.0,13869
25537,259376390,97.65,28.560000000000002,0.0,1.0,37.45884893276042,9.14,85.69069424999999,1,0.0,0.0,1.0,0.0,13869
240042,259376459,76.65,29.240000000000002,0.0,0.0,14.319510330577327,28.75,91.2571971,1,0.0,1.0,0.0,0.0,13869
94831,259350031,90.3,31.96,0.0,0.0,27.482907936969703,14.84,2.7637470166666662,0,0.0,1.0,0.0,0.0,12913
14816,259350033,89.25,31.28,1.0,0.0,25.4673600019539,15.98,2.7860017333333333,0,0.0,1.0,0.0,0.0,12913
3450,259350155,94.5,38.080000000000005,0.0,0.0,34.10490836426884,11.26,11.549824483333333,0,0.0,1.0,0.0,0.0,12430
14836,259350244,93.45,21.76,0.0,0.0,17.39770431266981,16.83,14.507855849999999,0,1.0,0.0,0.0,0.0,12913
91019,259350222,75.60000000000001,44.88,1.0,0.0,12.517506856956713,31.35,15.215260416666668,0,0.0,1.0,0.0,0.0,12430
20751,259350467,86.10000000000001,51.00000000000001,1.0,0.0,12.33216161266929,25.42,25.452165616666665,0,1.0,0.0,0.0,0.0,12430
94831,259350613,96.60000000000001,19.040000000000003,0.0,0.0,12.344280876890016,17.16,31.3210464,0,1.0,0.0,0.0,0.0,12913
3450,259350643,94.5,39.440000000000005,0.0,0.0,31.292857341572326,11.83,33.55703973333333,0,1.0,0.0,0.0,0.0,12430
94831,259351097,98.7,23.12,0.0,0.0,17.680694818482284,12.57,53.32673643333334,1,0.0,1.0,0.0,0.0,12913
14836,259351173,91.35000000000001,29.240000000000002,0.0,0.0,27.061066997424202,14.46,56.35194625,1,1.0,0.0,0.0,1.0,12913
703,259351219,95.55,30.6,0.0,0.0,38.3390331400034,10.04,58.925612466666664,1,0.0,0.0,1.0,0.0,12913
94695,259351256,94.5,49.64,0.0,0.0,12.6852705000325,18.84,60.5162925,1,1.0,0.0,0.0,0.0,12913
14836,259351925,91.35000000000001,20.400000000000002,1.0,0.0,15.599135937167901,19.27,65.2900126,1,1.0,0.0,0.0,0.0,12913
101592,259351930,78.75,53.040000000000006,0.0,0.0,10.485760643706906,32.43,70.73080546666667,1,0.0,1.0,0.0,0.0,12913
94695,259351507,95.55,41.480000000000004,1.0,0.0,27.682069299437778,12.05,72.02019018333334,1,1.0,0.0,0.0,0.0,12913
94831,259351517,97.65,31.96,0.0,1.0,50.223666017071245,7.63,72.67122296666666,1,0.0,0.0,1.0,0.0,12913
70096,259351537,95.55,44.88,1.0,0.0,19.598309476357105,14.41,77.34040576666666,1,0.0,1.0,0.0,0.0,12430
37831,259351544,92.4,19.040000000000003,1.0,0.0,14.027551753867987,19.56,77.63069905,1,1.0,0.0,0.0,0.0,12430
91002,259351551,94.5,36.04,0.0,0.0,37.266401900977144,10.7,77.7979738,1,0.0,0.0,1.0,0.0,12430
94831,259351669,93.45,38.080000000000005,0.0,0.0,31.744655256602904,12.25,81.35946311666666,1,0.0,0.0,1.0,0.0,12913
70136,260125222,76.65,45.56,1.0,0.0,12.658595490870471,30.62,14.829538833333334,0,1.0,0.0,0.0,0.0,12430
99902,260125202,76.65,44.88,1.0,0.0,12.86414600367789,30.37,17.7111354,0,0.0,1.0,0.0,0.0,13869
20751,260125649,75.60000000000001,21.080000000000002,0.0,0.0,11.937978200988962,32.11,34.16161064999999,0,1.0,0.0,0.0,0.0,12430
256634,260125770,98.7,32.64,0.0,1.0,58.604821742648085,6.45,39.097294016666666,0,0.0,0.0,1.0,0.0,12430
14817,260125930,99.75,37.400000000000006,0.0,0.0,56.19973507038009,6.25,48.467775833333334,1,0.0,0.0,1.0,0.0,13869
91019,260126165,73.5,44.88,0.0,0.0,11.867878593877975,33.33,50.47448601666667,1,0.0,1.0,0.0,0.0,12430
3450,260126181,86.10000000000001,42.84,0.0,0.0,18.15276216436679,20.87,51.02550371666667,1,1.0,0.0,0.0,0.0,12430
70096,260126214,91.35000000000001,39.440000000000005,1.0,0.0,26.260454029407022,14.69,52.12426646666667,1,0.0,1.0,0.0,0.0,12430
91019,260126368,84.0,31.96,1.0,0.0,19.597060812215712,21.1,55.5890472,1,0.0,1.0,0.0,0.0,12430
20751,260126378,74.55,39.440000000000005,0.0,0.0,13.293302975581193,30.93,56.26601495,1,1.0,0.0,0.0,0.0,12430
14817,260126100,93.45,25.16,0.0,0.0,23.106555168468425,14.54,57.82191406666667,1,0.0,1.0,0.0,0.0,13869
14817,260126278,94.5,33.32,1.0,0.0,38.30138598528921,10.52,65.98718468333334,1,0.0,0.0,1.0,0.0,13869
3450,260126668,93.45,39.440000000000005,0.0,1.0,29.47275281711806,12.77,69.07726819999999,1,1.0,0.0,0.0,0.0,12430
99902,260126371,81.9,40.120000000000005,0.0,0.0,16.867945217408877,23.9,73.09994146666666,1,1.0,0.0,0.0,0.0,13869
20751,260126741,90.3,31.96,0.0,1.0,27.482907936969703,14.84,74.7489329,1,1.0,0.0,0.0,0.0,12430
25537,260126948,98.7,27.880000000000003,1.0,0.0,35.882046861196464,8.78,80.18204473333333,1,1.0,0.0,0.0,0.0,13869
91502,260126822,100.80000000000001,38.760000000000005,0.0,0.0,48.813019337806494,6.35,83.78896086666667,1,1.0,0.0,0.0,0.0,12430
14817,260126609,77.7,25.16,0.0,0.0,13.858093934391372,28.7,87.88715013333334,1,1.0,0.0,0.0,0.0,13869
255738,260126867,75.60000000000001,40.800000000000004,1.0,0.0,13.48842341488603,30.18,89.0443138,1,0.0,1.0,0.0,0.0,12430
28529,260114509,75.60000000000001,24.48,0.0,0.0,12.874211124455828,30.9,5.259302816666667,0,1.0,0.0,0.0,0.0,19314
28529,260114621,93.45,19.040000000000003,0.0,0.0,13.815485191208069,18.9,10.934245566666668,0,1.0,0.0,0.0,0.0,19314
25747,260114625,98.7,28.560000000000002,0.0,1.0,39.52775493335658,8.32,10.973518100000001,0,1.0,0.0,0.0,0.0,19314
25898,260114645,99.75,50.32,0.0,0.0,7.801003590805151,17.14,13.292812450000001,0,1.0,0.0,0.0,0.0,19314
14929,260114691,78.75,29.240000000000002,1.0,0.0,15.384699748684348,26.68,15.413964133333332,0,1.0,0.0,0.0,0.0,12913
448079,260114808,92.4,38.080000000000005,0.0,0.0,29.652659408652983,13.24,21.612583333333337,0,1.0,0.0,0.0,0.0,19314
14836,260115029,93.45,24.48,0.0,1.0,21.869633085223285,14.97,33.36750795,0,1.0,0.0,0.0,0.0,12913
25898,260174984,89.25,47.6,0.0,0.0,15.362617320507395,20.81,38.58829121666667,0,0.0,1.0,0.0,0.0,19314
94650,260115153,78.75,55.080000000000005,0.0,0.0,9.734748960147353,33.67,39.491310283333334,0,0.0,1.0,0.0,0.0,12913
94831,260115367,95.55,30.6,0.0,0.0,38.3390331400034,10.04,48.985280800000005,1,0.0,0.0,1.0,0.0,12913
25898,260175017,91.35000000000001,42.84,0.0,0.0,21.700811137585024,16.26,49.42148301666667,1,1.0,0.0,0.0,0.0,19314
207164,260116165,86.10000000000001,31.96,0.0,0.0,21.681736599058453,19.01,50.947354116666666,1,1.0,0.0,0.0,0.0,19314
25898,260115474,81.9,45.56,0.0,0.0,14.49962297474773,25.83,54.56559373333334,1,0.0,1.0,0.0,0.0,19314
14836,260115616,93.45,15.64,0.0,0.0,10.479175621370624,21.69,63.970653383333335,1,1.0,0.0,0.0,1.0,12913
375348,260115728,97.65,42.160000000000004,0.0,1.0,26.64867915543318,10.98,70.44401466666666,1,1.0,0.0,0.0,0.0,19314
94831,260115770,94.5,40.120000000000005,1.0,0.0,29.780923028397886,12.15,74.2467625,1,0.0,1.0,0.0,0.0,12913
101592,260120667,96.60000000000001,38.760000000000005,0.0,1.0,37.60756199810071,9.65,77.57245403333333,1,0.0,1.0,0.0,0.0,12913
27412,260115963,95.55,31.28,0.0,0.0,39.70513272720326,9.83,83.86928103333332,1,0.0,0.0,1.0,0.0,19314
15054,260116137,96.60000000000001,40.800000000000004,0.0,0.0,30.737249049402912,10.81,93.9970242,1,0.0,1.0,0.0,0.0,19314
14763,260840037,98.7,27.200000000000003,0.0,0.0,32.44742919196706,9.27,11.971424066666668,0,0.0,0.0,1.0,0.0,12913
94764,260840048,84.0,25.16,0.0,0.0,16.906368032540417,22.78,12.819615083333334,0,1.0,0.0,0.0,0.0,12913
14817,260840281,84.0,29.92,1.0,0.0,19.086682423679925,21.39,14.941322366666668,0,1.0,0.0,0.0,0.0,13869
14749,260946458,84.0,31.96,0.0,0.0,19.597060812215712,21.1,15.295085416666666,0,0.0,1.0,0.0,0.0,12913
225324,260840553,81.9,34.0,1.0,0.0,18.006385023954113,23.1,22.940192766666666,0,0.0,1.0,0.0,0.0,13869
33032,260840760,91.35000000000001,31.96,0.0,0.0,29.432836940035337,13.8,31.875701083333336,0,0.0,0.0,1.0,0.0,13869
100140,260840780,70.35000000000001,46.92,0.0,0.0,10.608792836343817,36.98,32.572950399999996,0,1.0,0.0,0.0,0.0,13869
14730,260840419,98.7,50.32,0.0,0.0,8.95546939437524,17.49,34.17087178333334,0,1.0,0.0,0.0,0.0,12913
225324,260840890,89.25,47.6,0.0,0.0,15.362617320507395,20.81,36.98138971666666,0,1.0,0.0,0.0,0.0,13869
14730,260840747,84.0,22.44,1.0,0.0,15.31734734504539,23.97,52.723333450000005,1,1.0,0.0,0.0,0.0,12913
94630,260840864,100.80000000000001,25.16,0.0,0.0,20.4631643883396,9.79,57.547239266666665,1,1.0,0.0,0.0,0.0,12913
240032,260841385,100.80000000000001,35.36,0.0,1.0,78.78830064826107,4.41,58.999806516666666,1,1.0,0.0,0.0,0.0,13869
14730,260840937,89.25,29.240000000000002,1.0,0.0,24.133978816944893,16.45,61.82058601666666,1,1.0,0.0,0.0,0.0,12913
99902,260841505,78.75,33.32,1.0,0.0,15.864683466122594,26.26,63.26516623333333,1,0.0,1.0,0.0,0.0,13869
33032,260841538,93.45,23.8,0.0,0.0,20.6744247608739,15.41,67.40626121666666,1,0.0,0.0,1.0,0.0,13869
703,260841137,97.65,29.240000000000002,0.0,0.0,40.369884260458115,8.76,71.86068126666667,1,0.0,0.0,1.0,0.0,12913
14817,260841587,93.45,32.64,0.0,0.0,34.75353535905714,11.63,73.54842821666666,1,1.0,0.0,0.0,1.0,13869
21097,260841613,93.45,31.96,0.0,0.0,34.25084417077317,11.73,77.67642428333333,1,0.0,0.0,1.0,0.0,13869
25898,260848179,84.0,21.76,0.0,0.0,14.907402415890724,24.31,0.2748053666666664,0,1.0,0.0,0.0,0.0,19314
256480,260848654,94.5,17.68,0.0,0.0,11.94869309052351,19.41,26.625948316666666,0,1.0,0.0,0.0,0.0,19314
448079,260848668,92.4,50.32,0.0,0.0,12.627119215664314,20.62,27.221741416666667,0,0.0,1.0,0.0,0.0,19314
20764,260849395,94.5,44.88,1.0,0.0,19.652070193313,15.12,64.91054755,1,0.0,1.0,0.0,0.0,12430
3450,260849401,97.65,38.080000000000005,0.0,0.0,43.20998793714623,8.41,65.58061694999999,1,0.0,0.0,1.0,0.0,12430
256634,260849519,98.7,37.400000000000006,0.0,1.0,50.619078413575146,7.16,73.63741965,1,0.0,0.0,1.0,0.0,12430
25898,260849424,97.65,44.88,0.0,0.0,18.694513041102162,13.13,76.19773895,1,1.0,0.0,0.0,0.0,19314
448079,260849471,93.45,44.88,0.0,0.0,19.527920592725863,15.87,78.96840633333332,1,1.0,0.0,0.0,0.0,19314
265673,261094260,98.7,44.88,0.0,0.0,17.6806948184823,12.57,1.8107058833333327,0,0.0,0.0,1.0,0.0,9905
3322,261094328,85.05,48.28,0.0,0.0,13.93565366516841,24.53,5.211175033333334,0,1.0,0.0,0.0,0.0,9905
21174,261094396,100.80000000000001,37.400000000000006,0.0,1.0,62.793911377602264,5.4,6.722341016666666,0,0.0,0.0,1.0,0.0,15670
8126,261094421,97.65,26.520000000000003,0.0,0.0,29.121630029118965,10.49,10.258085616666666,0,0.0,0.0,1.0,0.0,9905
3322,261094460,76.65,21.080000000000002,1.0,0.0,12.23181822190028,31.16,11.997656533333334,0,1.0,0.0,0.0,0.0,9905
7972,261094508,94.5,47.6,1.0,0.0,15.255407716118185,17.18,13.461912783333332,0,1.0,0.0,0.0,0.0,15670
237034,261094536,85.05,40.120000000000005,1.0,0.0,19.08571588150171,20.87,15.2869443,0,0.0,1.0,0.0,0.0,9905
37762,261094563,78.75,29.92,1.0,0.0,15.511874848287496,26.57,15.978248466666665,0,1.0,0.0,0.0,0.0,9905
7972,261094726,87.15,53.720000000000006,0.0,0.0,10.660897152634401,26.6,21.805075199999997,0,1.0,0.0,0.0,0.0,15670
299618,261095140,76.65,65.28,0.0,0.0,6.691686911941744,42.22,41.51604438333333,0,1.0,0.0,0.0,0.0,15670
21174,261095190,95.55,19.720000000000002,0.0,0.0,13.885381869395498,17.12,46.771855800000004,0,1.0,0.0,0.0,0.0,15670
28907,261095320,81.9,17.0,0.0,0.0,11.802598648742965,28.68,51.1231121,1,0.0,1.0,0.0,0.0,9905
70403,261095384,87.15,35.36,1.0,0.0,23.04990262512658,17.9,53.93119191666666,1,1.0,0.0,0.0,0.0,9905
3305,261095392,94.5,36.720000000000006,0.0,1.0,36.39936156811379,10.85,54.27080733333333,1,0.0,0.0,1.0,0.0,9905
237034,261095495,82.95,19.040000000000003,1.0,0.0,13.045380515865698,26.65,59.52800916666666,1,1.0,0.0,0.0,0.0,9905
21174,261095586,91.35000000000001,23.12,0.0,1.0,18.932259340766308,17.46,61.18216151666667,1,1.0,0.0,0.0,0.0,15670
265673,261095691,90.3,30.6,0.0,0.0,26.666964799960834,15.09,69.31963281666667,1,1.0,0.0,0.0,0.0,9905
3322,261095735,79.8,19.040000000000003,1.0,0.0,12.308213417074704,29.31,72.10164085,1,1.0,0.0,0.0,0.0,9905
28907,261095831,82.95,21.080000000000002,0.0,0.0,14.1603131871874,25.56,76.54665626666667,1,0.0,1.0,0.0,0.0,9905
3322,261095858,74.55,25.16,1.0,0.0,12.664146950056884,31.71,78.00821713333333,1,1.0,0.0,0.0,0.0,9905
32599,261096004,79.8,43.52,0.0,0.0,14.519391488085024,26.94,85.00518438333333,1,1.0,0.0,0.0,0.0,9905
32599,261096048,73.5,12.920000000000002,0.0,0.0,9.202688314492272,37.9,86.33239951666667,1,1.0,0.0,0.0,0.0,9905
3322,261096126,77.7,18.360000000000003,0.0,0.0,11.565567946050416,31.46,90.0500497,1,1.0,0.0,0.0,0.0,9905
32597,261096229,95.55,49.64,0.0,0.0,12.178801349975341,18.27,94.31813931666667,1,1.0,0.0,0.0,0.0,9905
3280,261065480,77.7,25.16,1.0,0.0,13.858093934391372,28.7,21.33483135,0,1.0,0.0,0.0,0.0,12274
3314,261065890,75.60000000000001,36.720000000000006,0.0,1.0,14.075017907911509,29.53,40.70306811666667,0,0.0,1.0,0.0,0.0,12274
3359,261125442,90.3,42.160000000000004,1.0,0.0,21.781596755049318,16.81,47.579561733333335,1,0.0,1.0,0.0,0.0,12274
86220,261066818,97.65,37.400000000000006,0.0,1.0,45.8730277581404,8.1,47.60415573333333,1,0.0,1.0,0.0,0.0,12274
340646,261066161,86.10000000000001,51.00000000000001,0.0,1.0,12.33216161266929,25.42,56.802698616666675,1,1.0,0.0,0.0,0.0,4418
25437,261066260,95.55,32.64,1.0,0.0,41.6570391907582,9.55,63.09503298333334,1,0.0,1.0,0.0,0.0,4418
353833,261066265,98.7,23.12,0.0,1.0,17.680694818482284,12.57,63.14052346666667,1,0.0,1.0,0.0,0.0,4418
3359,261066252,77.7,17.68,1.0,0.0,11.320343025056832,31.81,65.98605595000001,1,0.0,1.0,0.0,0.0,12274
353833,261066318,92.4,44.2,0.0,1.0,20.29484904572363,16.21,67.8224228,1,1.0,0.0,0.0,0.0,4418
26010,261066376,95.55,23.12,0.0,0.0,19.598309476357105,14.41,69.93423285,1,0.0,1.0,0.0,1.0,4418
3359,261066602,94.5,38.760000000000005,0.0,0.0,32.74569254668331,11.53,84.30533298333333,1,1.0,0.0,0.0,0.0,12274
8325,261066630,91.35000000000001,39.440000000000005,1.0,0.0,26.260454029407022,14.69,85.46281094999999,1,1.0,0.0,0.0,0.0,12274
8325,261066745,96.60000000000001,27.200000000000003,0.0,1.0,30.737249049402948,10.81,92.05920255,1,0.0,0.0,1.0,0.0,12274
3314,261066821,97.65,26.520000000000003,0.0,0.0,29.121630029118965,10.49,94.91043058333332,1,1.0,0.0,0.0,0.0,12274
101857,280214956,27.3,48.28,1.0,0.0,5.218144608039228,79.0,4.485499816666667,0,0.0,1.0,0.0,0.0,14358
103682,280215143,21.0,25.840000000000003,0.0,0.0,4.943259785910108,84.4,13.4621955,0,1.0,0.0,0.0,0.0,14358
257800,280215587,14.700000000000001,43.52,0.0,0.0,4.591142877711954,90.8,35.52002546666667,0,1.0,0.0,0.0,0.0,14358
101669,280217515,10.5,43.52,1.0,0.0,4.391474713830215,94.98,39.250468616666666,0,0.0,0.0,1.0,0.0,14358
3563,280215885,85.05,23.8,1.0,0.0,16.6389771525759,22.41,44.600986049999996,0,1.0,0.0,0.0,0.0,1598
4338,280215908,101.85000000000001,42.160000000000004,0.0,0.0,20.069654486303648,8.75,45.22689095,0,1.0,0.0,0.0,0.0,1598
4338,280215922,97.65,38.080000000000005,0.0,0.0,43.20998793714623,8.41,45.792677033333334,0,0.0,0.0,1.0,0.0,1598
3269,280216014,94.5,25.840000000000003,0.0,0.0,25.18592743866161,13.3,46.794590516666666,1,1.0,0.0,0.0,0.0,1598
4338,280216073,93.45,29.92,0.0,0.0,31.74465525660293,12.25,50.37524245,1,0.0,0.0,1.0,0.0,1598
3346,280216131,79.8,28.560000000000002,0.0,0.0,15.81484214608666,25.78,52.76330576666667,1,0.0,1.0,0.0,0.0,1598
8317,280216296,97.65,35.36,0.0,0.0,51.70902539243577,7.47,59.848628749999996,1,0.0,0.0,1.0,0.0,1598
3353,280216761,86.10000000000001,29.92,0.0,0.0,20.997237899998613,19.34,84.32567256666667,1,1.0,0.0,0.0,0.0,1598
3840,280216763,101.85000000000001,21.080000000000002,0.0,0.0,8.029606806096448,13.3,84.36382538333334,1,0.0,1.0,0.0,0.0,1598
3341,280216834,94.5,28.560000000000002,0.0,0.0,31.29285734157237,11.83,88.92250563333334,1,0.0,0.0,1.0,0.0,1598
3306,280216849,95.55,38.760000000000005,0.0,0.0,35.06173652660191,10.58,89.70521796666667,1,0.0,0.0,1.0,0.0,1598
101707,280216616,91.35000000000001,21.76,0.0,0.0,17.201925921787275,18.33,92.36522691666667,1,1.0,0.0,0.0,1.0,14358
3269,280217011,73.5,15.64,1.0,0.0,9.938487910058743,36.46,2.239618433333332,2,0.0,1.0,0.0,0.0,1598
3443,280217158,77.7,32.64,0.0,0.0,15.235056869527902,27.33,6.064698066666673,2,1.0,0.0,0.0,0.0,1598
288091,280217216,80.85000000000001,23.12,0.0,0.0,14.406087290366894,26.49,9.584000550000004,2,0.0,1.0,0.0,0.0,1598
3840,280217250,93.45,17.0,1.0,0.0,11.679143606716584,20.55,11.615819466666668,2,0.0,1.0,0.0,0.0,1598
3341,280217309,96.60000000000001,35.36,0.0,0.0,46.17616178237556,8.51,15.44116628333333,2,0.0,0.0,1.0,0.0,1598
3353,280217340,85.05,27.200000000000003,1.0,0.0,18.723903637537333,21.08,1.6009557166666732,3,0.0,1.0,0.0,0.0,1598
70129,280217370,96.60000000000001,50.32,0.0,0.0,10.76167775565656,18.35,3.3772807166666703,3,1.0,0.0,0.0,0.0,1598
4501,280217371,93.45,34.0,1.0,0.0,35.165058975629066,11.55,3.4117036499999966,3,0.0,1.0,0.0,0.0,1598
70129,280217378,86.10000000000001,35.36,0.0,0.0,21.813182889071385,18.95,3.8328752000000046,3,0.0,1.0,0.0,0.0,1598
3341,280217410,92.4,49.64,1.0,0.0,13.306407912999745,20.08,6.7347529666666714,3,0.0,1.0,0.0,0.0,1598
70129,280217494,85.05,29.240000000000002,0.0,0.0,19.72645622725489,20.51,15.214987483333335,3,0.0,1.0,0.0,0.0,1598
55979,261266282,100.80000000000001,27.880000000000003,0.0,1.0,36.40088413191591,7.42,0.9358062999999996,0,0.0,1.0,0.0,0.0,7712
14943,261266280,97.65,29.92,0.0,1.0,43.20998793714629,8.41,3.6425102,0,1.0,0.0,0.0,0.0,9598
14812,261266628,90.3,19.040000000000003,1.0,0.0,14.160085876413127,20.97,18.902665533333334,0,1.0,0.0,0.0,0.0,9598
54,261266744,82.95,31.96,1.0,0.0,18.695804116435784,22.14,22.07503236666667,0,1.0,0.0,0.0,0.0,7712
55968,261266812,93.45,42.84,0.0,0.0,23.106555168468404,14.54,26.50563745,0,1.0,0.0,0.0,0.0,7712
3476,261266874,80.85000000000001,21.76,0.0,0.0,13.80122819320807,27.07,28.294803250000005,0,1.0,0.0,0.0,1.0,9598
14812,261266885,96.60000000000001,29.240000000000002,0.0,0.0,37.607561998100756,9.65,28.481036699999997,0,1.0,0.0,0.0,0.0,9598
69616,261267032,84.0,17.68,1.0,0.0,12.490217428131682,26.6,31.895193916666667,0,1.0,0.0,0.0,0.0,9598
54,261266922,81.9,48.28,0.0,0.0,13.143602772422824,27.16,33.9325914,0,0.0,1.0,0.0,0.0,7712
25393,261267156,98.7,32.64,0.0,0.0,58.604821742648085,6.45,38.15152658333333,0,0.0,0.0,1.0,0.0,9598
54,261267043,90.3,47.6,0.0,0.0,15.513438267446809,20.03,41.47565711666667,0,1.0,0.0,0.0,0.0,7712
3476,261267321,90.3,25.16,0.0,0.0,20.964361812887375,17.15,43.94808285,0,0.0,1.0,0.0,0.0,9598
14812,261267407,86.10000000000001,49.64,0.0,0.0,13.230858993435211,24.53,45.59809708333333,1,0.0,1.0,0.0,0.0,9598
55968,261267392,100.80000000000001,45.56,0.0,0.0,12.570160931604367,12.3,55.56618526666667,1,1.0,0.0,0.0,0.0,7712
14812,261267849,93.45,17.0,1.0,0.0,11.679143606716584,20.55,63.55577831666666,1,1.0,0.0,0.0,0.0,9598
69616,261267863,86.10000000000001,21.080000000000002,1.0,0.0,15.156405686408588,22.89,64.39465109999999,1,1.0,0.0,0.0,0.0,9598
15080,261267724,93.45,42.84,0.0,0.0,23.106555168468404,14.54,71.641347,1,1.0,0.0,0.0,0.0,7712
54,261267739,87.15,24.48,0.0,0.0,18.266686943466766,20.23,73.56326436666666,1,1.0,0.0,0.0,0.0,7712
8287,261268092,80.85000000000001,42.160000000000004,0.0,0.0,15.523839360678682,25.49,76.5343986,1,1.0,0.0,0.0,0.0,9598
69616,261268111,81.9,48.96,0.0,0.0,12.804079670567665,27.52,77.33031763333334,1,0.0,1.0,0.0,0.0,9598
14812,261268189,96.60000000000001,25.16,0.0,0.0,24.43814815300577,12.19,83.65305525,1,0.0,0.0,1.0,0.0,9598
69964,261268227,84.0,24.48,0.0,0.0,16.521531182693863,23.06,85.72505973333332,1,0.0,1.0,0.0,0.0,9598
3476,261268242,80.85000000000001,39.440000000000005,0.0,0.0,16.43157036502915,24.76,86.37920295,1,0.0,0.0,1.0,0.0,9598
405,261267932,81.9,43.52,0.0,0.0,15.47297353399149,24.98,86.95615463333334,1,1.0,0.0,0.0,0.0,7712
3476,261268314,77.7,34.0,0.0,0.0,15.27176229443014,27.3,91.2777357,1,1.0,0.0,0.0,0.0,9598
55968,261267981,85.05,41.480000000000004,0.0,0.0,18.339099786539773,21.31,92.54781854999999,1,1.0,0.0,0.0,0.0,7712
55990,261268082,75.60000000000001,40.800000000000004,1.0,0.0,13.48842341488603,30.18,1.0843076833333272,2,0.0,1.0,0.0,0.0,7712
405,261268094,79.8,40.120000000000005,0.0,0.0,15.635502028495532,25.93,2.253741266666672,2,1.0,0.0,0.0,0.0,7712
405,261268215,81.9,39.440000000000005,0.0,0.0,17.095142133885755,23.73,8.4370329,2,1.0,0.0,0.0,0.0,7712
69404,261268661,82.95,20.400000000000002,1.0,0.0,13.787097858854906,25.91,0.5902746666666644,3,1.0,0.0,0.0,0.0,9598
241945,261268399,92.4,18.360000000000003,0.0,0.0,13.306407912999745,20.08,2.0258890499999933,3,1.0,0.0,0.0,0.0,7712
15080,261268517,96.60000000000001,18.360000000000003,0.0,0.0,11.516660161581083,17.75,7.26197793333334,3,1.0,0.0,0.0,0.0,7712
8287,261268813,80.85000000000001,30.6,0.0,0.0,16.912553920440132,24.39,13.577560583333343,3,1.0,0.0,0.0,0.0,9598
69411,261268830,82.95,23.8,0.0,0.0,15.632010156385565,24.29,14.517276149999997,3,1.0,0.0,0.0,0.0,9598
295156,261385556,95.55,45.56,1.0,0.0,18.269210854744617,14.93,1.7028985999999995,0,1.0,0.0,0.0,0.0,15473
40810,261385587,74.55,34.0,0.0,0.0,13.70780539283594,30.45,4.794501166666667,0,1.0,0.0,0.0,0.0,6380
295156,261385940,94.5,46.92,1.0,0.0,16.244976459719986,16.65,17.446477466666668,0,0.0,1.0,0.0,1.0,15473
112459,261386075,92.4,38.080000000000005,1.0,0.0,29.652659408652983,13.24,21.2737782,0,0.0,1.0,0.0,0.0,15473
40810,261385987,97.65,22.44,0.0,0.0,17.157793630489415,13.7,24.443516833333334,0,1.0,0.0,0.0,0.0,6380
340386,261386024,90.3,44.88,0.0,0.0,18.528222024804492,18.29,25.891852850000003,0,0.0,1.0,0.0,0.0,6380
3802,261386030,84.0,24.48,0.0,0.0,16.521531182693863,23.06,26.141492799999998,0,1.0,0.0,0.0,0.0,6380
3685,261386285,85.05,19.040000000000003,0.0,0.0,13.497154418686996,24.94,29.06106715,0,0.0,1.0,0.0,0.0,15473
