playerId,id,x_coordinates,y_coordinates,blocked,goal,time,matchPeriod,counter,competition,foot,bodypart,preferrence,angles,distance,headers,xG,matchId,teamId
20460,262102716,50.4,60.52,0.0,0.0,30.0,0,0.0,4,1.0,1.0,1.0,6.21,60.7,0.0,0.0312,2058010,15670
116349,262102786,91.35,43.52,0.0,0.0,35.0,0,0.0,4,1.0,1.0,1.0,20.76,16.64,0.0,0.0747,2058010,15670
3309,262102887,94.5,35.36,0.0,1.0,40.0,0,0.0,4,1.0,3.0,1.0,37.91,10.59,1.0,0.0945,2058010,4418
299618,262102888,76.65,23.8,0.0,0.0,42.0,0,0.0,4,1.0,2.0,0.0,13.06,30.13,0.0,0.015,2058010,15670
20460,262102916,94.5,34.0,0.0,0.0,43.0,0,0.0,4,1.0,3.0,1.0,38.43,10.5,1.0,0.0816,2058010,15670
3433,262102919,102.9,29.24,0.0,0.0,43.0,0,0.0,4,1.0,2.0,0.0,48.35,5.2,0.0,0.5767,2058010,15670
340646,262103167,74.55,40.12,0.0,0.0,52.0,1,0.0,4,1.0,1.0,1.0,13.19,31.06,0.0,0.0206,2058010,4418
361807,262103243,86.1,48.96,0.0,0.0,55.0,1,0.0,4,1.0,2.0,0.0,13.7,24.1,0.0,0.0242,2058010,15670
20460,262103289,91.35,51.0,0.0,0.0,58.0,1,0.0,4,1.0,1.0,1.0,12.21,21.8,0.0,0.0354,2058010,15670
3682,262103326,79.8,16.32,0.0,1.0,61.0,1,1.0,4,0.0,2.0,1.0,11.17,30.78,0.0,0.1075,2058010,4418
70095,262103355,81.9,27.88,1.0,0.0,63.0,1,0.0,4,0.0,2.0,1.0,16.87,23.9,0.0,0.0567,2058010,15670
70095,262103356,86.1,29.92,0.0,0.0,63.0,1,0.0,4,0.0,2.0,1.0,21.0,19.34,0.0,0.0625,2058010,15670
209091,262103529,84.0,27.88,0.0,0.0,72.0,1,0.0,4,1.0,1.0,1.0,18.29,21.87,0.0,0.0505,2058010,4418
26010,262103613,86.1,42.84,0.0,0.0,76.0,1,0.0,4,0.0,2.0,1.0,18.15,20.87,0.0,0.0537,2058010,4418
38021,262118689,73.5,38.76,0.0,0.0,2.0,0,0.0,4,1.0,1.0,1.0,12.97,31.86,0.0,0.0206,2058011,5629
20394,262118806,101.85,31.96,0.0,0.0,7.0,0,0.0,4,1.0,1.0,1.0,88.29,3.75,0.0,0.5791,2058011,6380
25707,262118791,91.35,27.88,1.0,0.0,8.0,0,0.0,4,1.0,1.0,1.0,25.4,14.96,0.0,0.1315,2058011,5629
261,262118795,77.7,23.12,0.0,0.0,8.0,0,0.0,4,1.0,1.0,1.0,13.23,29.39,0.0,0.0188,2058011,5629
40550,262120577,94.5,30.6,0.0,0.0,10.0,0,0.0,4,1.0,1.0,1.0,35.33,11.04,0.0,0.2126,2058011,6380
8249,262118895,81.9,37.4,1.0,0.0,12.0,0,0.0,4,1.0,1.0,1.0,17.64,23.35,0.0,0.0389,2058011,5629
340386,262118967,101.85,31.96,1.0,0.0,15.0,0,0.0,4,1.0,2.0,0.0,88.29,3.75,0.0,0.6295,2058011,6380
3802,262175168,79.8,21.08,0.0,0.0,19.0,0,0.0,4,1.0,1.0,1.0,13.17,28.32,0.0,0.0254,2058011,6380
3310,262119209,85.05,13.6,0.0,0.0,25.0,0,0.0,4,0.0,2.0,1.0,10.34,28.53,0.0,0.013,2058011,6380
105339,262119265,88.2,36.72,1.0,0.0,29.0,0,0.0,4,1.0,1.0,1.0,24.0,17.02,0.0,0.0916,2058011,6380
40810,262119269,78.75,11.56,1.0,0.0,30.0,0,0.0,4,1.0,1.0,1.0,9.25,34.53,0.0,0.0121,2058011,6380
38021,262119252,85.05,46.92,0.0,1.0,31.0,0,1.0,4,1.0,1.0,1.0,14.83,23.77,0.0,0.0809,2058011,5629
340386,262119348,93.45,37.4,0.0,0.0,35.0,0,0.0,4,1.0,3.0,1.0,32.73,12.04,1.0,0.0667,2058011,6380
3802,262119389,77.7,17.68,0.0,0.0,37.0,0,0.0,4,1.0,1.0,1.0,11.32,31.81,0.0,0.016,2058011,6380
8307,262119459,98.7,29.92,0.0,0.0,41.0,0,0.0,4,1.0,1.0,1.0,47.04,7.51,0.0,0.3179,2058011,5629
15808,262119712,100.8,32.64,0.0,0.0,51.0,1,0.0,4,1.0,1.0,1.0,78.79,4.41,0.0,0.5583,2058011,6380
3802,262119733,85.05,21.76,1.0,0.0,52.0,1,0.0,4,1.0,1.0,1.0,15.28,23.41,0.0,0.0294,2058011,6380
40550,262119789,102.9,45.56,0.0,0.0,54.0,1,0.0,4,1.0,1.0,1.0,7.03,11.75,0.0,0.0504,2058011,6380
25707,262119937,92.4,19.72,0.0,0.0,61.0,1,1.0,4,1.0,2.0,0.0,14.79,19.04,0.0,0.0606,2058011,5629
105334,262119956,99.75,49.64,0.0,0.0,62.0,1,0.0,4,0.0,1.0,0.0,8.45,16.5,0.0,0.0891,2058011,6380
3802,262120003,82.95,25.84,1.0,0.0,63.0,1,0.0,4,1.0,1.0,1.0,16.66,23.51,0.0,0.0429,2058011,6380
105334,262120110,77.7,51.0,1.0,0.0,69.0,1,0.0,4,0.0,2.0,1.0,11.08,32.16,0.0,0.0175,2058011,6380
105334,262120127,75.6,49.64,0.0,0.0,71.0,1,0.0,4,0.0,2.0,1.0,11.11,33.3,0.0,0.0175,2058011,6380
105334,262120196,97.65,50.32,0.0,0.0,74.0,1,1.0,4,0.0,1.0,0.0,9.94,17.9,0.0,0.051,2058011,6380
40810,262120199,94.5,40.8,1.0,0.0,74.0,1,0.0,4,1.0,1.0,1.0,28.24,12.51,0.0,0.1713,2058011,6380
14785,262120230,94.5,38.08,0.0,1.0,75.0,1,0.0,4,1.0,3.0,1.0,34.1,11.26,1.0,0.0774,2058011,6380
15808,262120275,95.55,27.2,0.0,0.0,78.0,1,0.0,4,1.0,2.0,0.0,29.52,11.64,0.0,0.1637,2058011,6380
14785,262120328,86.1,35.36,0.0,0.0,80.0,1,0.0,4,1.0,1.0,1.0,21.81,18.95,0.0,0.0879,2058011,6380
3802,262120366,93.45,28.56,0.0,0.0,83.0,1,1.0,4,1.0,1.0,1.0,29.47,12.77,0.0,0.2222,2058011,6380
3802,262120505,79.8,28.56,1.0,0.0,92.0,1,0.0,4,1.0,1.0,1.0,15.81,25.78,0.0,0.0264,2058011,6380
40810,262120539,86.1,34.0,0.0,0.0,93.0,1,0.0,4,1.0,1.0,1.0,21.92,18.9,0.0,0.0991,2058011,6380
15808,262120546,96.6,34.68,0.0,0.0,94.0,1,0.0,4,1.0,3.0,1.0,46.86,8.43,1.0,0.2002,2058011,6380
4513,279009776,97.65,47.6,1.0,0.0,2.0,0,0.0,4,0.0,1.0,0.0,13.41,15.46,0.0,0.0742,2058012,14358
101669,279009822,97.65,44.88,1.0,0.0,4.0,0,0.0,4,1.0,1.0,1.0,18.69,13.13,0.0,0.0939,2058012,14358
69616,279009867,97.65,38.76,0.0,0.0,6.0,0,0.0,4,1.0,3.0,1.0,40.37,8.76,1.0,0.1552,2058012,9598
14943,279009988,95.55,37.4,0.0,0.0,11.0,0,0.0,4,1.0,1.0,1.0,38.34,10.04,0.0,0.227,2058012,9598
14812,279010359,94.5,42.16,0.0,0.0,28.0,0,0.0,4,1.0,3.0,1.0,25.19,13.3,1.0,0.0804,2058012,9598
4513,279010313,79.8,25.16,0.0,1.0,31.0,0,0.0,4,0.0,2.0,1.0,14.77,26.71,0.0,0.0242,2058012,14358
69616,279010437,81.9,27.88,1.0,0.0,32.0,0,0.0,4,1.0,1.0,1.0,16.87,23.9,0.0,0.0567,2058012,9598
14812,279010481,98.7,30.6,0.0,0.0,34.0,0,0.0,4,1.0,3.0,1.0,50.62,7.16,1.0,0.1834,2058012,9598
101583,279010395,100.8,20.4,0.0,0.0,37.0,0,0.0,4,1.0,1.0,1.0,9.23,14.23,0.0,0.0428,2058012,14358
69411,279010561,97.65,33.32,0.0,1.0,39.0,0,0.0,4,1.0,3.0,1.0,52.63,7.38,1.0,0.1937,2058012,9598
8287,279010814,80.85,40.8,0.0,0.0,49.0,1,0.0,4,1.0,1.0,1.0,16.01,25.09,0.0,0.0287,2058012,9598
69411,279010868,91.35,28.56,0.0,0.0,51.0,1,0.0,4,1.0,1.0,1.0,26.26,14.69,0.0,0.1498,2058012,9598
69616,279010969,81.9,17.68,0.0,0.0,57.0,1,0.0,4,1.0,1.0,1.0,12.13,28.28,0.0,0.0137,2058012,9598
14812,279010998,95.55,34.0,0.0,0.0,59.0,1,0.0,4,1.0,1.0,1.0,42.34,9.45,0.0,0.4013,2058012,9598
101669,279010875,95.55,31.28,0.0,0.0,61.0,1,0.0,4,1.0,3.0,1.0,39.71,9.83,1.0,0.1129,2058012,14358
69411,279011056,79.8,23.8,1.0,0.0,63.0,1,0.0,4,1.0,1.0,1.0,14.26,27.19,0.0,0.0213,2058012,9598
101953,279011054,96.6,38.76,0.0,0.0,72.0,1,0.0,4,1.0,3.0,1.0,37.61,9.65,1.0,0.125,2058012,14358
8287,279011338,91.35,29.24,1.0,0.0,76.0,1,0.0,4,1.0,2.0,0.0,27.06,14.46,0.0,0.1516,2058012,9598
69409,279011341,98.7,46.24,1.0,0.0,76.0,1,0.0,4,1.0,1.0,1.0,14.67,13.77,0.0,0.0747,2058012,9598
14943,279011356,94.5,31.28,0.0,0.0,77.0,1,0.0,4,1.0,3.0,1.0,36.4,10.85,1.0,0.0984,2058012,9598
101707,279011415,100.8,57.12,0.0,0.0,94.0,1,0.0,4,1.0,1.0,1.0,3.27,23.5,0.0,0.0761,2058012,14358
69396,279011884,94.5,34.0,0.0,1.0,10.0,2,0.0,4,1.0,3.0,1.0,38.43,10.5,1.0,0.0816,2058012,9598
101953,279011647,98.7,26.52,0.0,0.0,14.0,2,0.0,4,1.0,3.0,1.0,29.28,9.78,1.0,0.1416,2058012,14358
220971,279011902,89.25,49.64,0.0,0.0,6.0,3,0.0,4,1.0,1.0,1.0,13.53,22.2,0.0,0.0301,2058012,14358
41123,279011961,96.6,37.4,0.0,1.0,9.0,3,0.0,4,1.0,3.0,1.0,41.82,9.06,1.0,0.1605,2058012,14358
8287,279012128,80.85,17.68,0.0,0.0,12.0,3,0.0,4,1.0,1.0,1.0,11.94,29.15,0.0,0.0129,2058012,9598
103682,279012026,80.85,28.56,0.0,0.0,13.0,3,0.0,4,1.0,1.0,1.0,16.43,24.76,0.0,0.0309,2058012,14358
51144,262217047,74.55,30.6,0.0,0.0,12.0,0,0.0,4,1.0,1.0,1.0,13.54,30.64,0.0,0.0217,2058013,7047
8717,262217265,82.95,40.12,0.0,0.0,19.0,0,1.0,4,1.0,1.0,1.0,17.55,22.88,0.0,0.0713,2058013,2413
8653,262217524,95.55,36.72,0.0,1.0,30.0,0,0.0,4,1.0,3.0,1.0,39.71,9.83,1.0,0.1342,2058013,2413
7964,262217612,80.85,50.32,0.0,0.0,35.0,0,0.0,4,1.0,1.0,1.0,11.94,29.15,0.0,0.0182,2058013,2413
11066,262217849,96.6,46.24,1.0,0.0,45.0,0,0.0,4,1.0,1.0,1.0,16.55,14.85,0.0,0.0915,2058013,2413
14908,262217774,96.6,39.44,0.0,0.0,47.0,1,0.0,4,1.0,3.0,1.0,35.33,10.01,1.0,0.1206,2058013,7047
51132,262217890,80.85,9.52,0.0,0.0,51.0,1,0.0,4,1.0,1.0,1.0,8.6,34.39,0.0,0.012,2058013,7047
11066,262218089,100.8,26.52,1.0,0.0,54.0,1,0.0,4,1.0,1.0,1.0,27.06,8.58,0.0,0.1699,2058013,2413
7934,262218146,82.95,19.72,1.0,0.0,56.0,1,0.0,4,1.0,1.0,1.0,13.42,26.27,0.0,0.0222,2058013,2413
7934,262218173,84.0,39.44,1.0,0.0,58.0,1,0.0,4,1.0,1.0,1.0,18.58,21.69,0.0,0.0568,2058013,2413
13484,262218181,100.8,27.2,0.0,1.0,58.0,1,0.0,4,1.0,3.0,1.0,31.34,7.99,1.0,0.176,2058013,2413
51144,262218063,92.4,37.4,0.0,0.0,61.0,1,0.0,4,1.0,1.0,1.0,30.44,13.05,0.0,0.1621,2058013,7047
51144,262218754,96.6,27.88,1.0,0.0,61.0,1,0.0,4,1.0,2.0,0.0,33.02,10.39,0.0,0.2044,2058013,7047
8653,262218345,94.5,21.76,0.0,0.0,66.0,1,0.0,4,1.0,2.0,0.0,17.31,16.13,0.0,0.0947,2058013,2413
13484,262218381,85.05,21.08,1.0,0.0,68.0,1,0.0,4,1.0,2.0,0.0,14.83,23.77,0.0,0.0289,2058013,2413
14908,262218265,94.5,38.08,0.0,0.0,71.0,1,0.0,4,1.0,2.0,0.0,34.1,11.26,0.0,0.1951,2058013,7047
7934,262218617,86.1,31.96,1.0,0.0,82.0,1,0.0,4,1.0,2.0,0.0,21.68,19.01,0.0,0.081,2058013,2413
25707,262979144,95.55,22.44,0.0,0.0,15.0,0,0.0,4,1.0,2.0,0.0,18.27,14.93,0.0,0.0886,2058014,5629
25437,262918280,76.65,27.88,0.0,0.0,18.0,0,0.0,4,0.0,2.0,1.0,14.07,29.0,0.0,0.0234,2058014,4418
25707,262918308,92.4,21.08,1.0,0.0,19.0,0,0.0,4,1.0,1.0,1.0,16.45,18.05,0.0,0.0631,2058014,5629
36,262918369,90.3,36.72,0.0,0.0,21.0,0,0.0,4,1.0,2.0,0.0,27.12,14.95,0.0,0.137,2058014,5629
26010,262918379,91.35,40.8,0.0,0.0,23.0,0,0.0,4,0.0,2.0,1.0,24.51,15.25,0.0,0.1472,2058014,4418
26010,262918531,92.4,38.76,0.0,0.0,31.0,0,0.0,4,0.0,3.0,1.0,28.76,13.47,1.0,0.0604,2058014,4418
3682,262918577,82.95,23.8,0.0,0.0,32.0,0,0.0,4,0.0,1.0,0.0,15.63,24.29,0.0,0.0254,2058014,4418
26010,262970622,94.5,24.48,0.0,0.0,33.0,0,0.0,4,0.0,2.0,1.0,22.29,14.17,0.0,0.137,2058014,4418
3682,262970623,72.45,16.32,0.0,0.0,36.0,0,0.0,4,0.0,2.0,1.0,9.95,37.04,0.0,0.0138,2058014,4418
3682,262918718,84.0,39.44,1.0,0.0,39.0,0,0.0,4,0.0,2.0,1.0,18.58,21.69,0.0,0.0568,2058014,4418
340646,262918734,99.75,46.92,0.0,0.0,39.0,0,0.0,4,1.0,1.0,1.0,11.98,13.95,0.0,0.0592,2058014,4418
25437,262918790,94.5,19.72,0.0,0.0,41.0,0,0.0,4,0.0,3.0,1.0,14.33,17.72,1.0,0.0928,2058014,4418
7905,262918911,92.4,36.72,0.0,0.0,47.0,1,0.0,4,0.0,3.0,1.0,31.12,12.89,1.0,0.0612,2058014,5629
26010,262970624,92.4,26.52,1.0,0.0,50.0,1,0.0,4,0.0,1.0,0.0,24.61,14.65,0.0,0.1364,2058014,4418
25397,262918986,98.7,44.2,0.0,1.0,51.0,1,0.0,4,0.0,3.0,1.0,19.49,11.99,1.0,0.0688,2058014,4418
25437,262919074,82.95,21.08,1.0,0.0,56.0,1,1.0,4,0.0,2.0,1.0,14.16,25.56,0.0,0.02,2058014,4418
26010,262919083,94.5,27.2,1.0,0.0,56.0,1,0.0,4,0.0,2.0,1.0,28.24,12.51,0.0,0.1684,2058014,4418
36,262919110,80.85,49.64,0.0,0.0,57.0,1,0.0,4,1.0,1.0,1.0,12.25,28.77,0.0,0.0181,2058014,5629
38021,262919172,92.4,27.88,0.0,0.0,61.0,1,0.0,4,1.0,1.0,1.0,26.77,14.01,0.0,0.1536,2058014,5629
8249,262919246,93.45,31.96,0.0,0.0,65.0,1,0.0,4,1.0,3.0,1.0,34.25,11.73,1.0,0.0739,2058014,5629
26010,262919293,86.1,27.2,0.0,0.0,67.0,1,1.0,4,0.0,2.0,1.0,19.53,20.09,0.0,0.0997,2058014,4418
38021,262919461,80.85,23.12,0.0,0.0,75.0,1,0.0,4,1.0,2.0,0.0,14.41,26.49,0.0,0.0222,2058014,5629
7936,262919474,93.45,37.4,0.0,0.0,78.0,1,0.0,4,1.0,3.0,1.0,32.73,12.04,1.0,0.0667,2058014,4418
70123,262919563,76.65,21.08,0.0,0.0,81.0,1,0.0,4,1.0,1.0,1.0,12.23,31.16,0.0,0.0148,2058014,5629
3682,262919650,89.25,39.44,0.0,0.0,92.0,1,0.0,4,0.0,1.0,0.0,23.57,16.66,0.0,0.0707,2058014,4418
209091,262919731,91.35,23.8,0.0,0.0,95.0,1,0.0,4,1.0,2.0,0.0,19.84,17.04,0.0,0.0688,2058014,4418
8653,263154103,93.45,29.92,0.0,0.0,14.0,0,0.0,4,1.0,3.0,1.0,31.74,12.25,1.0,0.0658,2058015,2413
14812,263154216,78.75,15.64,0.0,0.0,18.0,0,0.0,4,1.0,1.0,1.0,10.74,32.03,0.0,0.0116,2058015,9598
69616,263154258,81.9,36.04,1.0,0.0,20.0,0,0.0,4,1.0,2.0,0.0,17.87,23.19,0.0,0.0347,2058015,9598
14812,263154293,72.45,19.72,0.0,0.0,22.0,0,0.0,4,1.0,1.0,1.0,10.79,35.54,0.0,0.0135,2058015,9598
69616,263154482,85.05,42.16,0.0,0.0,31.0,0,0.0,4,1.0,2.0,0.0,17.93,21.55,0.0,0.0401,2058015,9598
7934,263154486,87.15,34.0,0.0,0.0,35.0,0,1.0,4,1.0,1.0,1.0,23.17,17.85,0.0,0.1744,2058015,2413
11066,263154513,90.3,40.12,1.0,0.0,37.0,0,0.0,4,1.0,2.0,0.0,24.14,15.92,0.0,0.1038,2058015,2413
69409,263154730,73.5,48.28,0.0,0.0,43.0,0,0.0,4,1.0,1.0,1.0,11.03,34.59,0.0,0.0181,2058015,9598
7934,263154824,77.7,38.76,1.0,0.0,55.0,1,0.0,4,1.0,1.0,1.0,14.83,27.71,0.0,0.0237,2058015,2413
3476,263155218,81.9,25.16,0.0,0.0,60.0,1,0.0,4,1.0,2.0,0.0,15.78,24.73,0.0,0.0248,2058015,9598
14812,263155290,89.25,31.96,1.0,0.0,64.0,1,0.0,4,1.0,1.0,1.0,25.77,15.88,0.0,0.0989,2058015,9598
8717,263155042,102.9,47.6,0.0,0.0,67.0,1,0.0,4,1.0,1.0,1.0,4.99,13.76,0.0,0.0393,2058015,2413
14812,263155358,96.6,31.28,0.0,1.0,68.0,1,0.0,4,1.0,2.0,0.0,43.6,8.83,0.0,0.3331,2058015,9598
14812,263155421,94.5,21.08,0.0,0.0,71.0,1,0.0,4,1.0,2.0,0.0,16.24,16.65,0.0,0.0804,2058015,9598
69616,263155422,96.6,36.04,0.0,0.0,71.0,1,0.0,4,1.0,1.0,1.0,45.08,8.64,0.0,0.327,2058015,9598
69968,263155456,81.9,45.56,0.0,0.0,73.0,1,0.0,4,1.0,1.0,1.0,14.5,25.83,0.0,0.0212,2058015,9598
7934,263155217,95.55,50.32,0.0,0.0,77.0,1,0.0,4,1.0,1.0,1.0,11.43,18.86,0.0,0.046,2058015,2413
7964,263155298,74.55,36.72,0.0,0.0,78.0,1,0.0,4,1.0,1.0,1.0,13.6,30.57,0.0,0.0215,2058015,2413
14943,263155645,96.6,48.28,0.0,0.0,82.0,1,0.0,4,1.0,1.0,1.0,13.25,16.57,0.0,0.0882,2058015,9598
14812,263155664,97.65,19.72,0.0,0.0,83.0,1,0.0,4,1.0,1.0,1.0,12.41,16.06,0.0,0.0511,2058015,9598
25393,263155822,75.6,50.32,0.0,0.0,90.0,1,0.0,4,1.0,1.0,1.0,10.9,33.63,0.0,0.0172,2058015,9598
8717,263155487,88.2,34.68,0.0,0.0,91.0,1,0.0,4,1.0,3.0,1.0,24.54,16.81,1.0,0.052,2058015,2413
210044,263155631,78.75,41.48,1.0,0.0,8.0,2,0.0,4,1.0,1.0,1.0,14.72,27.29,0.0,0.0231,2058015,2413
9380,263155635,93.45,38.76,0.0,0.0,8.0,2,0.0,4,1.0,3.0,1.0,30.65,12.49,1.0,0.0672,2058015,2413
69411,263156061,92.4,46.92,1.0,0.0,11.0,2,0.0,4,1.0,2.0,0.0,16.45,18.05,0.0,0.0547,2058015,9598
69411,263156133,87.15,28.56,1.0,0.0,16.0,2,0.0,4,1.0,2.0,0.0,21.32,18.66,0.0,0.0785,2058015,9598
14943,263156151,93.45,28.56,0.0,0.0,17.0,2,0.0,4,1.0,1.0,1.0,29.47,12.77,0.0,0.1628,2058015,9598
69968,263156189,95.55,21.76,0.0,0.0,2.0,3,0.0,4,1.0,2.0,0.0,17.04,15.46,0.0,0.0884,2058015,9598
14943,263156205,97.65,26.52,0.0,1.0,3.0,3,0.0,4,1.0,2.0,0.0,29.12,10.49,0.0,0.1851,2058015,9598
14812,263156245,93.45,27.2,1.0,0.0,9.0,3,0.0,4,1.0,2.0,0.0,26.96,13.4,0.0,0.1624,2058015,9598
69968,263156249,81.9,17.68,0.0,0.0,11.0,3,0.0,4,1.0,1.0,1.0,12.13,28.28,0.0,0.0137,2058015,9598
69411,263156279,93.45,46.92,0.0,0.0,14.0,3,1.0,4,1.0,1.0,1.0,16.42,17.33,0.0,0.121,2058015,9598
37824,263647791,96.6,36.04,0.0,1.0,4.0,0,0.0,4,1.0,1.0,1.0,45.08,8.64,0.0,0.327,2058016,5629
11066,263648028,85.05,45.56,1.0,0.0,11.0,0,0.0,4,1.0,2.0,0.0,15.74,23.06,0.0,0.0266,2058016,2413
38021,263647909,94.5,19.72,0.0,0.0,11.0,0,0.0,4,1.0,1.0,1.0,14.33,17.72,0.0,0.0825,2058016,5629
8464,263648078,75.6,33.32,0.0,0.0,14.0,0,0.0,4,0.0,1.0,0.0,14.19,29.41,0.0,0.0203,2058016,2413
235555,263648093,93.45,42.16,0.0,0.0,14.0,0,0.0,4,1.0,3.0,1.0,24.38,14.14,1.0,0.0516,2058016,2413
8717,263648252,90.3,38.76,0.0,0.0,23.0,0,0.0,4,1.0,1.0,1.0,25.52,15.45,0.0,0.1155,2058016,2413
11066,263648276,79.8,26.52,0.0,0.0,24.0,0,0.0,4,1.0,1.0,1.0,15.23,26.29,0.0,0.0254,2058016,2413
263802,263648342,80.85,28.56,1.0,0.0,29.0,0,0.0,4,1.0,1.0,1.0,16.43,24.76,0.0,0.0309,2058016,5629
263802,263648482,92.4,38.76,1.0,0.0,34.0,0,0.0,4,1.0,1.0,1.0,28.76,13.47,0.0,0.1605,2058016,5629
263802,263648489,79.8,31.96,0.0,0.0,34.0,0,0.0,4,1.0,1.0,1.0,16.42,25.28,0.0,0.0264,2058016,5629
36,263648493,97.65,25.16,0.0,0.0,34.0,0,0.0,4,1.0,1.0,1.0,24.37,11.5,0.0,0.1579,2058016,5629
38021,263648682,89.25,40.8,1.0,0.0,44.0,0,0.0,4,1.0,1.0,1.0,22.31,17.16,0.0,0.0873,2058016,5629
7905,263648729,90.3,25.16,1.0,0.0,47.0,0,1.0,4,0.0,2.0,1.0,20.96,17.15,0.0,0.1194,2058016,5629
7934,263648914,94.5,47.6,1.0,0.0,55.0,1,0.0,4,1.0,1.0,1.0,15.26,17.18,0.0,0.0743,2058016,2413
8717,263649147,86.1,36.72,0.0,0.0,65.0,1,0.0,4,1.0,1.0,1.0,21.5,19.09,0.0,0.1023,2058016,2413
210044,263649203,76.65,41.48,0.0,0.0,68.0,1,0.0,4,1.0,1.0,1.0,13.78,29.32,0.0,0.0216,2058016,2413
210044,263649221,95.55,44.2,0.0,0.0,69.0,1,0.0,4,1.0,1.0,1.0,21.03,13.9,0.0,0.1097,2058016,2413
8653,263649227,94.5,30.6,0.0,0.0,70.0,1,0.0,4,1.0,3.0,1.0,35.33,11.04,1.0,0.1127,2058016,2413
210044,263649248,91.35,39.44,0.0,0.0,73.0,1,0.0,4,1.0,3.0,1.0,26.26,14.69,1.0,0.0359,2058016,2413
8653,263649258,92.4,25.16,0.0,0.0,74.0,1,0.0,4,1.0,3.0,1.0,22.42,15.39,1.0,0.036,2058016,2413
122,263649308,89.25,27.2,0.0,0.0,75.0,1,1.0,4,1.0,1.0,1.0,22.31,17.16,0.0,0.1334,2058016,5629
37824,263649392,93.45,48.96,0.0,0.0,79.0,1,0.0,4,1.0,1.0,1.0,13.82,18.9,0.0,0.0504,2058016,5629
397178,263649388,79.8,17.68,0.0,0.0,80.0,1,0.0,4,1.0,1.0,1.0,11.74,30.02,0.0,0.0129,2058016,2413
25707,263649435,91.35,28.56,0.0,1.0,81.0,1,0.0,4,1.0,1.0,1.0,26.26,14.69,0.0,0.1498,2058016,5629
210044,263649601,70.35,51.0,0.0,0.0,90.0,1,0.0,4,1.0,1.0,1.0,9.75,38.6,0.0,0.0208,2058016,2413
69396,263884295,90.3,44.2,0.0,0.0,21.0,0,0.0,4,1.0,3.0,1.0,19.33,17.89,1.0,0.0447,2058017,9598
3476,263884329,90.3,22.44,0.0,0.0,24.0,0,0.0,4,1.0,2.0,0.0,17.74,18.7,0.0,0.0669,2058017,9598
14812,263884397,91.35,28.56,0.0,1.0,28.0,0,0.0,4,1.0,2.0,0.0,26.26,14.69,0.0,0.1532,2058017,9598
69616,263884537,94.5,34.68,1.0,0.0,39.0,0,0.0,4,1.0,2.0,0.0,38.3,10.52,0.0,0.2035,2058017,9598
14812,263884596,96.6,23.8,1.0,0.0,43.0,0,0.0,4,1.0,3.0,1.0,20.88,13.21,1.0,0.0428,2058017,9598
25393,263884600,95.55,21.08,1.0,0.0,43.0,0,0.0,4,1.0,1.0,1.0,15.9,16.01,0.0,0.0913,2058017,9598
69396,263884613,97.65,32.64,0.0,0.0,45.0,0,0.0,4,1.0,3.0,1.0,51.71,7.47,1.0,0.204,2058017,9598
3682,263884759,79.8,41.48,0.0,0.0,46.0,1,0.0,4,0.0,2.0,1.0,15.23,26.29,0.0,0.0248,2058017,4418
69616,263884796,92.4,23.8,0.0,0.0,47.0,1,0.0,4,1.0,2.0,0.0,20.29,16.21,0.0,0.1164,2058017,9598
69409,263884837,77.7,37.4,0.0,0.0,50.0,1,0.0,4,1.0,1.0,1.0,15.05,27.51,0.0,0.0243,2058017,9598
353833,263884886,98.7,49.64,0.0,0.0,52.0,1,1.0,4,1.0,1.0,1.0,9.66,16.86,0.0,0.1343,2058017,4418
7936,263885025,86.1,36.72,1.0,0.0,59.0,1,0.0,4,1.0,1.0,1.0,21.5,19.09,0.0,0.1023,2058017,4418
7936,263885027,89.25,30.6,0.0,1.0,59.0,1,0.0,4,1.0,2.0,0.0,25.09,16.11,0.0,0.0812,2058017,4418
26010,263885053,95.55,21.76,0.0,0.0,61.0,1,0.0,4,0.0,2.0,1.0,17.04,15.46,0.0,0.0913,2058017,4418
69616,263885143,80.85,17.0,1.0,0.0,64.0,1,0.0,4,1.0,1.0,1.0,11.63,29.53,0.0,0.0116,2058017,9598
353833,263885135,78.75,38.08,0.0,1.0,65.0,1,0.0,4,1.0,1.0,1.0,15.51,26.57,0.0,0.0245,2058017,4418
14943,263885208,96.6,36.04,0.0,1.0,68.0,1,0.0,4,1.0,1.0,1.0,45.08,8.64,0.0,0.327,2058017,9598
69409,263885299,68.25,41.48,0.0,0.0,75.0,1,0.0,4,1.0,1.0,1.0,10.93,37.5,0.0,0.0195,2058017,9598
3476,263885348,85.05,22.44,1.0,0.0,77.0,1,0.0,4,1.0,2.0,0.0,15.74,23.06,0.0,0.0348,2058017,9598
28115,263885485,81.9,51.68,0.0,0.0,86.0,1,0.0,4,0.0,2.0,1.0,11.48,29.09,0.0,0.0172,2058017,4418
3476,263885575,73.5,19.72,0.0,0.0,88.0,1,0.0,4,1.0,1.0,1.0,11.03,34.59,0.0,0.013,2058017,9598
